"","dyad_id","cantons","year","canton1","canton2","ID_SM","title","time","pollution","border","construction","shipping","fish","power","river","enf_cant","enf_comm","mon_cant","mon_comm","conf_dir","conf_body","conf_fed","enforcement","monitoring","conflict","commission","info_exchange","obligation","cost","bilateral","treaty_yes","date","agr_cum","conflict_cum","monitoring_cum","commission_cum","agr_one","conflict_one","monitoring_one","commission_one","agreement_sqrt","conflict_sqrt","monitoring_sqrt","commission_sqrt","any_mech_yes","drain_1_to_2","drain_2_to_1","total_wat","share_drain_1","share_drain_2","symmetry","bi_lingue"
"2178",13,"BE NE",1882,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2179",13,"BE NE",1883,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2180",13,"BE NE",1884,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2181",13,"BE NE",1885,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2182",13,"BE NE",1886,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2183",13,"BE NE",1887,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2184",13,"BE NE",1888,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2185",13,"BE NE",1889,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2186",13,"BE NE",1890,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2187",13,"BE NE",1891,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2188",13,"BE NE",1892,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2189",13,"BE NE",1893,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2190",13,"BE NE",1894,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2191",13,"BE NE",1895,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2192",13,"BE NE",1896,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2193",13,"BE NE",1897,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2194",13,"BE NE",1898,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2195",13,"BE NE",1899,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2196",13,"BE NE",1900,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2197",13,"BE NE",1901,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2198",13,"BE NE",1902,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2199",13,"BE NE",1903,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2200",13,"BE NE",1904,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2201",13,"BE NE",1905,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2202",13,"BE NE",1906,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2203",13,"BE NE",1907,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2204",13,"BE NE",1908,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2205",13,"BE NE",1909,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2206",13,"BE NE",1910,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2207",13,"BE NE",1911,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2208",13,"BE NE",1912,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2209",13,"BE NE",1913,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2210",13,"BE NE",1914,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2211",13,"BE NE",1915,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2212",13,"BE NE",1916,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2213",13,"BE NE",1917,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2214",13,"BE NE",1918,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2215",13,"BE NE",1919,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2216",13,"BE NE",1920,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2217",13,"BE NE",1921,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2218",13,"BE NE",1922,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2219",13,"BE NE",1923,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2220",13,"BE NE",1924,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2221",13,"BE NE",1925,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2222",13,"BE NE",1926,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2223",13,"BE NE",1927,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2224",13,"BE NE",1928,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2225",13,"BE NE",1929,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2226",13,"BE NE",1930,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2227",13,"BE NE",1931,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2228",13,"BE NE",1932,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2229",13,"BE NE",1933,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2230",13,"BE NE",1934,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2231",13,"BE NE",1935,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2232",13,"BE NE",1936,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2233",13,"BE NE",1937,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2234",13,"BE NE",1938,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2235",13,"BE NE",1939,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2236",13,"BE NE",1940,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2237",13,"BE NE",1941,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2238",13,"BE NE",1942,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2239",13,"BE NE",1943,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2240",13,"BE NE",1944,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2241",13,"BE NE",1945,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2242",13,"BE NE",1946,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2243",13,"BE NE",1947,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2244",13,"BE NE",1948,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2245",13,"BE NE",1949,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2246",13,"BE NE",1950,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2247",13,"BE NE",1951,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2248",13,"BE NE",1952,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2249",13,"BE NE",1953,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2250",13,"BE NE",1954,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2251",13,"BE NE",1955,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2252",13,"BE NE",1956,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2253",13,"BE NE",1957,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2254",13,"BE NE",1958,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2255",13,"BE NE",1959,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2256",13,"BE NE",1960,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2257",13,"BE NE",1961,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2258",13,"BE NE",1962,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2259",13,"BE NE",1963,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2260",13,"BE NE",1964,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2261",13,"BE NE",1965,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2262",13,"BE NE",1966,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2263",13,"BE NE",1967,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2264",13,"BE NE",1968,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2265",13,"BE NE",1969,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2266",13,"BE NE",1970,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2267",13,"BE NE",1971,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2268",13,"BE NE",1972,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2269",13,"BE NE",1973,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2270",13,"BE NE",1974,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2271",13,"BE NE",1975,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2272",13,"BE NE",1976,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2273",13,"BE NE",1977,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2274",13,"BE NE",1978,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
"2275",13,"BE NE",1979,"BE","NE",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,669,674,0.00741839762611276,0.992581602373887,0.0148367952522255,1
